Revision	EventDate-Long	Total TD Mapped To Methods	TDdensity	Contribution of NEW	Contribution of DELETED	Contribution of MODIFIED	Has Refactorings
4a0dce525304ddee8a69bffc3eee20f4bbf4f209	1466273430000	12183	0.3720568026			-1.391700876E-06	Yes, Refactoring Type: [ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, REMOVE_METHOD_ANNOTATION, CHANGE_RETURN_TYPE, ADD_PARAMETER, ADD_PARAMETER, RENAME_METHOD, ADD_PARAMETER, CHANGE_RETURN_TYPE, RENAME_METHOD, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, EXTRACT_OPERATION, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER, ADD_PARAMETER], Involved Classes After: [[(zeppelin-server/src/main/java/org/apache/zeppelin/socket/NotebookServer.java,org.apache.zeppelin.socket.NotebookServer)], [(zeppelin-server/src/main/java/org/apache/zeppelin/socket/NotebookServer.java,org.apache.zeppelin.socket.NotebookServer)], [(zeppelin-server/src/main/java/org/apache/zeppelin/socket/NotebookServer.java,org.apache.zeppelin.socket.NotebookServer)], [(zeppelin-server/src/main/java/org/apache/zeppelin/socket/NotebookServer.java,org.apache.zeppelin.socket.NotebookServer)], [(zeppelin-server/src/main/java/org/apache/zeppelin/socket/NotebookServer.java,org.apache.zeppelin.socket.NotebookServer)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Note.java,org.apache.zeppelin.notebook.Note)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Note.java,org.apache.zeppelin.notebook.Note)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Note.java,org.apache.zeppelin.notebook.Note)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Note.java,org.apache.zeppelin.notebook.Note)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/AzureNotebookRepo.java,org.apache.zeppelin.notebook.repo.AzureNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/AzureNotebookRepo.java,org.apache.zeppelin.notebook.repo.AzureNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/AzureNotebookRepo.java,org.apache.zeppelin.notebook.repo.AzureNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/AzureNotebookRepo.java,org.apache.zeppelin.notebook.repo.AzureNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/AzureNotebookRepo.java,org.apache.zeppelin.notebook.repo.AzureNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/AzureNotebookRepo.java,org.apache.zeppelin.notebook.repo.AzureNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/AzureNotebookRepo.java,org.apache.zeppelin.notebook.repo.AzureNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/GitNotebookRepo.java,org.apache.zeppelin.notebook.repo.GitNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/GitNotebookRepo.java,org.apache.zeppelin.notebook.repo.GitNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/GitNotebookRepo.java,org.apache.zeppelin.notebook.repo.GitNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/GitNotebookRepo.java,org.apache.zeppelin.notebook.repo.GitNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepoSync.java,org.apache.zeppelin.notebook.repo.NotebookRepoSync)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/S3NotebookRepo.java,org.apache.zeppelin.notebook.repo.S3NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/S3NotebookRepo.java,org.apache.zeppelin.notebook.repo.S3NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/S3NotebookRepo.java,org.apache.zeppelin.notebook.repo.S3NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/S3NotebookRepo.java,org.apache.zeppelin.notebook.repo.S3NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/S3NotebookRepo.java,org.apache.zeppelin.notebook.repo.S3NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/S3NotebookRepo.java,org.apache.zeppelin.notebook.repo.S3NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/S3NotebookRepo.java,org.apache.zeppelin.notebook.repo.S3NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/VFSNotebookRepo.java,org.apache.zeppelin.notebook.repo.VFSNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/VFSNotebookRepo.java,org.apache.zeppelin.notebook.repo.VFSNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/VFSNotebookRepo.java,org.apache.zeppelin.notebook.repo.VFSNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/VFSNotebookRepo.java,org.apache.zeppelin.notebook.repo.VFSNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/VFSNotebookRepo.java,org.apache.zeppelin.notebook.repo.VFSNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/VFSNotebookRepo.java,org.apache.zeppelin.notebook.repo.VFSNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/VFSNotebookRepo.java,org.apache.zeppelin.notebook.repo.VFSNotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/zeppelinhub/ZeppelinHubRepo.java,org.apache.zeppelin.notebook.repo.zeppelinhub.ZeppelinHubRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/zeppelinhub/ZeppelinHubRepo.java,org.apache.zeppelin.notebook.repo.zeppelinhub.ZeppelinHubRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/zeppelinhub/ZeppelinHubRepo.java,org.apache.zeppelin.notebook.repo.zeppelinhub.ZeppelinHubRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/zeppelinhub/ZeppelinHubRepo.java,org.apache.zeppelin.notebook.repo.zeppelinhub.ZeppelinHubRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/zeppelinhub/ZeppelinHubRepo.java,org.apache.zeppelin.notebook.repo.zeppelinhub.ZeppelinHubRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/zeppelinhub/ZeppelinHubRepo.java,org.apache.zeppelin.notebook.repo.zeppelinhub.ZeppelinHubRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/zeppelinhub/ZeppelinHubRepo.java,org.apache.zeppelin.notebook.repo.zeppelinhub.ZeppelinHubRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepo.java,org.apache.zeppelin.notebook.repo.NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepo.java,org.apache.zeppelin.notebook.repo.NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepo.java,org.apache.zeppelin.notebook.repo.NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepo.java,org.apache.zeppelin.notebook.repo.NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepo.java,org.apache.zeppelin.notebook.repo.NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepo.java,org.apache.zeppelin.notebook.repo.NotebookRepo)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepo.java,org.apache.zeppelin.notebook.repo.NotebookRepo)]]
85ee2ddbcb7d3a4e5839c5bad88870a3d844530c	1466387676000	12183	0.3720568026			0	No
5a4aacef25b0b54d151cfc7a3ea81cc312f6f655	1466397680000	12183	0.3718070009	-0.0002384542774		-1.134734179E-05	Yes, Refactoring Type: [EXTRACT_VARIABLE], Involved Classes After: [[(jdbc/src/main/java/org/apache/zeppelin/jdbc/JDBCInterpreter.java,org.apache.zeppelin.jdbc.JDBCInterpreter)]]
dec31d69efc3d167bb1f5ac91b26478f307414fb	1466431938000	12183	0.3711048159	-0.0006117296259		-9.045545617E-05	No
8085ab678e3404a7e8de594f85a1c2b3c11defb8	1466437034000	12183	0.3710596047			-4.521119799E-05	No
286a8886b0d1cf4667ce46f1bf7975185460dee3	1466483151000	12183	0.3710144045	-3.390116987E-05		-1.129901341E-05	No
9b0fb6ec5b58131c1481f149f1ac1beb45f4b74b	1466483217000	12183	0.3709805116			-3.389291149E-05	Yes, Refactoring Type: [EXTRACT_VARIABLE], Involved Classes After: [[(zeppelin-server/src/test/java/org/apache/zeppelin/integration/ParagraphActionsIT.java,org.apache.zeppelin.integration.ParagraphActionsIT)]]
ab5ce6256f15ce70ef165a62d21fda0c677e96d9	1466595991000	12182	0.3709726536			-7.857938268E-06	No
50db17598686fa92925416df1458b3cb3838cd8f	1466655852000	12182	0.3705776777	-0.0003273254923		-6.765041124E-05	Yes, Refactoring Type: [EXTRACT_VARIABLE], Involved Classes After: [[(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Note.java,org.apache.zeppelin.notebook.Note)]]
83602f5c26cdbaab4997d7c5567cecd1c5b9ea4a	1466662569000	12182	0.3705776777			0	No
ff4973d4354583fa39f7c90149f1e50bb6beebc7	1466687799000	12182	0.3705325912	-5.635648119E-05		1.126992491E-05	Yes, Refactoring Type: [RENAME_METHOD, RENAME_METHOD, RENAME_METHOD, EXTRACT_OPERATION, RENAME_VARIABLE], Involved Classes After: [[(python/src/main/java/org/apache/zeppelin/python/PythonInterpreter.java,org.apache.zeppelin.python.PythonInterpreter)], [(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)], [(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)], [(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)], [(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)]]
230d890142f2346c48a32ad6b98a4598fdfce1b7	1466688139000	12187	0.3706508516			0.0001182604083	No
74346a22b12b249b9c3be0c890042b7c48bc67b9	1466704391000	12187	0.3706508516			0	No
d779913715951e976441eff629bf7e81cb28ab90	1466720820000	12187	0.3706508516			0	No
df7dd5c373b84625d14a5fc2791f9924ee9d102f	1466732629000	12187	0.3706508516			0	No
4efb39f45079b018d9a7907870c8e435924c63f8	1466740690000	12483	0.3775976285	0.007403091331		-0.00045631443	Yes, Refactoring Type: [CHANGE_PARAMETER_TYPE, CHANGE_PARAMETER_TYPE, CHANGE_ATTRIBUTE_TYPE], Involved Classes After: [[(zeppelin-interpreter/src/main/java/org/apache/zeppelin/dep/DependencyResolver.java,org.apache.zeppelin.dep.DependencyResolver)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/dep/DependencyResolver.java,org.apache.zeppelin.dep.DependencyResolver)], [(zeppelin-interpreter/src/test/java/org/apache/zeppelin/dep/DependencyResolverTest.java,org.apache.zeppelin.dep.DependencyResolverTest)]]
33fb93f810c1accb000ba25a56544fe5719c7211	1466742445000	12483	0.3775633658			-3.426268482E-05	No
6497008cc309f88bd8816c3c3e374887db524aae	1466752975000	12483	0.3775519463			-1.141951323E-05	No
878a8c76cfc754974f35fbb5e74ebe3821152d7f	1466753879000	12485	0.377361342	-0.0002168395798		2.623529333E-05	No
57e0dc88310b9dbdece780beab5c9e3e496be1b9	1466780014000	12495	0.3775722963	0.0002109542581		0	No
f55290f49449ca6db0f06985ee3ecbce5864a05e	1466793710000	12215	0.3703422975		0.001098491997		No
056eee8342699f93e01944c66ba0b053be4c5382	1466833451000	12215	0.3714233588			0.001081061227	No
ab9e114c542159b828a511a0577a30f6f02ec48f	1467012389000	12215	0.3705220372	-0.0009237985811		2.24769958E-05	Yes, Refactoring Type: [RENAME_ATTRIBUTE], Involved Classes After: [[(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/repo/NotebookRepo.java,org.apache.zeppelin.notebook.repo.NotebookRepo.Revision)]]
c456967d494ec4c7e87f18e623bb671328fc7045	1467026350000	12195	0.3700500683			-0.0004719689138	Yes, Refactoring Type: [EXTRACT_AND_MOVE_OPERATION], Involved Classes After: [[(zeppelin-server/src/test/java/org/apache/zeppelin/integration/ParagraphActionsIT.java,org.apache.zeppelin.integration.ParagraphActionsIT), (zeppelin-server/src/test/java/org/apache/zeppelin/AbstractZeppelinIT.java,org.apache.zeppelin.AbstractZeppelinIT)]]
4b63867aa212b5d50ae666b80df2c266a60f0e97	1467041179000	12195	0.3700612976			1.122929138E-05	No
4044189dec42fed80f0d2b09890df8961d4a57f4	1467042395000	12162	0.3690823015	-6.736552747E-05	-0.001135446958	0.0002238164484	Yes, Refactoring Type: [CHANGE_VARIABLE_TYPE, RENAME_VARIABLE, CHANGE_VARIABLE_TYPE], Involved Classes After: [[(livy/src/main/java/org/apache/zeppelin/livy/LivyHelper.java,org.apache.zeppelin.livy.LivyHelper)], [(livy/src/main/java/org/apache/zeppelin/livy/LivyHelper.java,org.apache.zeppelin.livy.LivyHelper)], [(livy/src/main/java/org/apache/zeppelin/livy/LivyHelper.java,org.apache.zeppelin.livy.LivyHelper)]]
a7bb45393232f0e8638942fcf78518acbcc2a8f7	1467108376000	12162	0.3691607224			7.842088665E-05	No
7951e6c698aa2e009c461488c3231e23272e08bc	1467108462000	12162	0.3691943416	-0.0003470397378	0.0001905895372	0.0001900693545	Yes, Refactoring Type: [RENAME_PARAMETER, RENAME_METHOD, EXTRACT_OPERATION, CHANGE_VARIABLE_TYPE, RENAME_VARIABLE, EXTRACT_OPERATION, CHANGE_VARIABLE_TYPE, RENAME_VARIABLE], Involved Classes After: [[(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)], [(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)], [(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)], [(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)], [(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)], [(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)], [(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)], [(python/src/test/java/org/apache/zeppelin/python/PythonInterpreterTest.java,org.apache.zeppelin.python.PythonInterpreterTest)]]
c0cee7cafd56c0981590c2ce867e92484370334a	1467130115000	12162	0.3692728101	-7.843516923E-05		0.0001569036797	No
6f434c5614e03d7c2ca9a6921c58c5d843b3dab0	1467130215000	12228	0.3705229986	0.001236784608		1.340391733E-05	Yes, Refactoring Type: [ADD_PARAMETER], Involved Classes After: [[(zeppelin-server/src/main/java/org/apache/zeppelin/rest/GetUserList.java,org.apache.zeppelin.rest.GetUserList)]]
2a363cd6d88a59bc9016fe3442878c3a64c6eade	1467193536000	12249	0.3710019385	0.0008640219356		-0.0003850820876	Yes, Refactoring Type: [REMOVE_METHOD_ANNOTATION, EXTRACT_OPERATION, ADD_ATTRIBUTE_ANNOTATION, EXTRACT_VARIABLE, RENAME_VARIABLE], Involved Classes After: [[(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/Interpreter.java,org.apache.zeppelin.interpreter.Interpreter)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/Interpreter.java,org.apache.zeppelin.interpreter.Interpreter)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/interpreter/InterpreterFactory.java,org.apache.zeppelin.interpreter.InterpreterFactory)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/interpreter/InterpreterFactory.java,org.apache.zeppelin.interpreter.InterpreterFactory)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/interpreter/InterpreterFactory.java,org.apache.zeppelin.interpreter.InterpreterFactory)]]
c348161df00d5db72943f96527ac52d0e5419751	1467274760000	12291	0.3715875079	0.0004007217636		0.0001848477184	Yes, Refactoring Type: [EXTRACT_OPERATION], Involved Classes After: [[(zeppelin-interpreter/src/main/java/org/apache/zeppelin/user/Credentials.java,org.apache.zeppelin.user.Credentials)]]
d3082e359f4524537702e1b98839be33d98f0a2b	1467344258000	12291	0.3716099773			2.246938823E-05	No
e575e812f00874ffb7dd86ceaa77106312f09928	1467352549000	12287	0.3713992081	-0.0001460024693	8.990473338E-05	-0.0001546715358	Yes, Refactoring Type: [RENAME_VARIABLE, INLINE_VARIABLE, REPLACE_VARIABLE_WITH_ATTRIBUTE, CHANGE_VARIABLE_TYPE], Involved Classes After: [[(shell/src/main/java/org/apache/zeppelin/shell/ShellInterpreter.java,org.apache.zeppelin.shell.ShellInterpreter)], [(shell/src/main/java/org/apache/zeppelin/shell/ShellInterpreter.java,org.apache.zeppelin.shell.ShellInterpreter)], [(shell/src/main/java/org/apache/zeppelin/shell/ShellInterpreter.java,org.apache.zeppelin.shell.ShellInterpreter)], [(shell/src/main/java/org/apache/zeppelin/shell/ShellInterpreter.java,org.apache.zeppelin.shell.ShellInterpreter)]]
d20dbce30b3f016be0dc08b8c40eda8990ba1526	1467429591000	12295	0.3715848646	-1.122594632E-05		0.0001968824973	No
